,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
22,L,blow_smoke,1327,E/EF/EF8,"[('‘', 'PUQ'), ('she', 'PNP'), ('come', 'VVZ'), ('whistle', 'VVG-NN1'), ('out', 'AVP'), ('of', 'PRF'), ('the', 'AT0'), ('dark', 'NN1'), ('when', 'AVQ-CJS'), ('folk', 'NN2'), ('be', 'VBZ'), ('in', 'PRP'), ('they', 'DPS'), ('bed', 'NN2'), ('and', 'CJC'), ('the', 'AT0'), ('most', 'AV0'), ('they', 'PNP'), ('will', 'VM0'), ('see', 'VVI'), ('of', 'PRF'), ('she', 'PNP'), ('be', 'VBZ'), ('she', 'DPS'), ('green', 'AJ0-NN1'), ('eye', 'NN2'), ('and', 'CJC'), ('the', 'AT0'), ('red', 'AJ0'), ('fire', 'NN2'), ('blow', 'VVG'), ('up', 'AVP'), ('she', 'DPS'), ('smoke', 'NN1'), ('.', 'PUN'), ('’', 'PUQ')]","[('for', 'PRP'), ('instance', 'NN1'), (',', 'PUN'), ('in', 'PRP'), ('helen', 'NP0'), ('cresswell', 'NP0'), (""'s"", 'POS'), ('the', 'AT0'), ('night', 'NN1'), ('watchman', 'NN2'), (',', 'PUN'), ('henry', 'NP0'), ('be', 'VBZ'), ('listen', 'VVG-AJ0'), ('to', 'PRP'), ('caleb', 'NP0'), (""'s"", 'POS'), ('description', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('mysterious', 'AJ0'), ('train', 'NN1'), (':', 'PUN')]","[('‘', 'PUQ'), ('fire', 'NN2'), ('!', 'PUN'), ('’', 'PUQ'), ('cry', 'VVD'), ('henry', 'NP0'), ('.', 'PUN')]"
23,L,blow_smoke,1517,E/EV/EV1,"[('and', 'CJC'), ('with', 'PRP'), ('petulant', 'AJ0'), ('little', 'AJ0'), ('movement', 'NN2'), ('of', 'PRF'), ('she', 'DPS'), ('lip', 'NN2'), ('and', 'CJC'), ('eye', 'NN2'), (',', 'PUN'), ('she', 'PNP'), ('challenge', 'VVD'), ('they', 'PNP'), (';', 'PUN'), ('then', 'AV0'), ('reach', 'VVD'), ('for', 'PRP'), ('a', 'AT0'), ('cigarette', 'NN1'), (',', 'PUN'), ('and', 'CJC'), ('light', 'VVD'), ('it', 'PNP'), (',', 'PUN'), ('and', 'CJC'), ('blow', 'VVD'), ('out', 'AVP'), ('thick', 'AJ0-AV0'), ('smoke', 'NN1-VVB'), ('in', 'PRP'), ('irritation', 'NN1'), ('.', 'PUN')]","[('""', 'PUQ'), ('i', 'PNP'), ('be', 'VBB'), ('serious', 'AJ0'), ('about', 'PRP'), ('it', 'PNP'), (',', 'PUN'), ('if', 'CJS'), ('no', 'AT0'), ('one', 'PNI'), ('else', 'AV0'), ('be', 'VBZ'), ('.', 'PUN'), ('""', 'PUQ')]","[('and', 'CJC'), (',', 'PUN'), ('to', 'TO0'), ('support', 'VVI'), ('she', 'PNP'), (',', 'PUN'), ('come', 'VVD'), ('sound', 'NN2'), ('from', 'PRP'), ('the', 'AT0'), ('hall', 'NN1'), (':', 'PUN'), ('mary', 'NP0'), ('and', 'CJC'), ('reggie', 'NP0'), ('who', 'PNQ'), (',', 'PUN'), ('full', 'AJ0'), ('of', 'PRF'), ('talk', 'NN1'), ('and', 'CJC'), ('laughter', 'NN1'), (',', 'PUN'), ('open', 'VVD'), ('the', 'AT0'), ('door', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('kitchen', 'NN1'), ('and', 'CJC'), ('be', 'VBD'), ('silent', 'AJ0'), ('.', 'PUN')]"
24,L,blow_smoke,1948,F/FA/FAB,"[('kenneth', 'NP0'), ('caitlin', 'NP0'), ('light', 'VVD'), ('himself', 'PNX'), ('a', 'AT0'), ('cigar', 'NN1'), (',', 'PUN'), ('blow', 'VVG'), ('the', 'AT0'), ('smoke', 'NN1-VVB'), ('out', 'AVP'), ('in', 'PRP'), ('huge', 'AJ0'), ('puff', 'NN2'), ('that', 'CJT'), ('swirl', 'VVD'), ('around', 'AVP-PRP'), ('he', 'DPS'), ('bald', 'AJ0'), ('head', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('so', 'AV0'), (',', 'PUN'), ('sir', 'NN1'), (',', 'PUN'), ('what', 'DTQ'), ('do', 'VDB'), ('you', 'PNP'), ('think', 'VVI'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('from', 'PRP'), ('what', 'DTQ'), ('i', 'PNP'), ('can', 'VM0'), ('see', 'VVI'), (',', 'PUN'), ('katie', 'NP0'), (',', 'PUN'), ('this', 'DT0'), ('man', 'NN1'), ('be', 'VBZ'), ('either', 'AV0'), ('very', 'AV0'), ('careful', 'AJ0'), ('or', 'CJC'), ('have', 'VHZ'), ('be', 'VBN'), ('very', 'AV0'), ('lucky', 'AJ0'), ('.', 'PUN')]"
25,L,blow_smoke,2085,F/FA/FAB,"[('he', 'PNP'), ('blow', 'VVD'), ('cigar', 'NN1'), ('smoke', 'NN1-VVB'), ('in', 'PRP'), ('she', 'DPS'), ('face', 'NN1'), ('.', 'PUN')]","[('caitlin', 'NP0-NN1'), ('shrug', 'VVD'), ('he', 'DPS'), ('shoulder', 'NN2'), ('and', 'CJC'), ('button', 'VVD'), ('up', 'AVP'), ('he', 'DPS'), ('wrinkled', 'AJ0'), ('suit', 'NN1'), ('jacket', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('no', 'ITJ'), (',', 'PUN'), ('actually', 'AV0'), (',', 'PUN'), ('katie', 'NP0'), ('…', 'PUN')]"
26,L,blow_smoke,179,F/FA/FAP,"[('she', 'PNP'), ('inhale', 'VVD'), ('deeply', 'AV0'), ('and', 'CJC'), ('throw', 'VVD'), ('she', 'DPS'), ('head', 'NN1'), ('back', 'AVP'), ('to', 'TO0'), ('blow', 'VVI'), ('the', 'AT0'), ('smoke', 'NN1'), ('towards', 'PRP'), ('the', 'AT0'), ('ceiling', 'NN1'), ('.', 'PUN')]","[('i', 'PNP'), ('pass', 'VVD'), ('the', 'AT0'), ('pack', 'NN1'), ('and', 'CJC'), ('she', 'PNP'), ('take', 'VVD'), ('a', 'AT0'), ('small', 'AJ0'), ('gold', 'NN1'), ('lighter', 'NN1'), ('from', 'PRP'), ('she', 'DPS'), ('purse', 'NN1'), ('.', 'PUN')]","[('there', 'EX0'), ('be', 'VBD'), ('fine', 'AJ0'), ('line', 'NN2'), ('around', 'PRP'), ('she', 'DPS'), ('eye', 'NN2'), ('.', 'PUN')]"
27,L,blow_smoke,939,F/FE/FEM,"[('the', 'AT0'), ('guard', 'NN1'), ('blow', 'VVD'), ('smoke', 'VVB-NN1'), ('out', 'AVP'), ('through', 'PRP'), ('the', 'AT0'), ('doorway', 'NN1'), ('.', 'PUN')]","[('melinda', 'NP0-NN1'), ('cough', 'VVD'), ('meaningfully', 'AV0'), ('.', 'PUN')]","[('""', 'PUQ'), ('maleesh', 'VVB-NN1'), (',', 'PUN'), ('""', 'PUQ'), ('he', 'PNP'), ('say', 'VVD'), ('.', 'PUN')]"
28,L,blow_smoke,1304,F/FR/FRS,"[('he', 'PNP'), ('blow', 'VVD'), ('gitane', 'NP0-NN1'), ('smoke', 'NN1-VVB'), ('in', 'PRP'), ('he', 'DPS'), ('employer', 'NN1'), (""'s"", 'POS'), ('direction', 'NN1'), ('.', 'PUN')]","[('michael', 'NP0'), ('ignore', 'VVD'), ('stephen', 'NP0'), (""'s"", 'POS'), ('heavy', 'AJ0'), ('sarcasm', 'NN1'), (',', 'PUN'), ('a', 'AT0'), ('smug', 'AJ0'), ('expression', 'NN1'), ('on', 'PRP'), ('he', 'DPS'), ('face', 'NN1'), ('.', 'PUN')]","[('stephen', 'NP0'), ('cough', 'VVD'), ('irritably', 'AV0'), ('and', 'CJC'), ('waft', 'VVD'), ('he', 'DPS'), ('hand', 'NN2'), ('.', 'PUN')]"
29,L,blow_smoke,2448,F/FR/FRS,"[('he', 'PNP'), ('light', 'VVD'), ('a', 'AT0'), ('cigarette', 'NN1'), ('and', 'CJC'), ('blow', 'VVD'), ('smoke', 'NN1-VVB'), ('in', 'PRP'), ('she', 'DPS'), ('direction', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('i', 'PNP'), ('think', 'VVB'), ('so', 'AV0'), ('too', 'AV0'), ('.', 'PUN'), ('’', 'PUQ')]","[('she', 'DPS'), ('throat', 'NN1'), ('dry', 'VVD-VVN'), ('.', 'PUN')]"
30,L,blow_smoke,1936,G/G0/G0P,"[('he', 'PNP'), ('light', 'VVD'), ('one', 'PNI-CRD'), (',', 'PUN'), ('stand', 'VVG'), ('beside', 'PRP'), ('donna', 'NP0-NN1'), (',', 'PUN'), ('blow', 'VVG'), ('smoke', 'NN1-VVB'), ('out', 'AVP'), ('of', 'PRF'), ('the', 'AT0'), ('window', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('push', 'VVD'), ('she', 'PNP'), ('towards', 'PRP'), ('the', 'AT0'), ('door', 'NN1'), (',', 'PUN'), ('then', 'AV0'), ('reach', 'VVD'), ('into', 'PRP'), ('he', 'DPS'), ('coat', 'NN1'), ('pocket', 'NN1'), ('and', 'CJC'), ('take', 'VVD'), ('out', 'AVP'), ('a', 'AT0'), ('packet', 'NN1'), ('of', 'PRF'), ('cigarette', 'NN2'), ('.', 'PUN')]","[('cold', 'AJ0'), ('night', 'NN1'), ('air', 'NN1'), ('rush', 'VVD-VVN'), ('in', 'AVP'), (',', 'PUN'), ('ruffle', 'VVG'), ('she', 'DPS'), ('hair', 'NN1'), ('and', 'CJC'), ('make', 'VVG'), ('she', 'DPS'), ('eye', 'NN2'), ('water', 'NN1-VVB'), ('.', 'PUN')]"
31,L,blow_smoke,2799,G/G1/G12,"[('he', 'PNP'), ('put', 'VVD'), ('he', 'DPS'), ('cigarette', 'NN1'), ('to', 'PRP'), ('he', 'DPS'), ('lip', 'NN2'), (',', 'PUN'), ('draw', 'VVD'), ('in', 'PRP-AVP'), ('smoke', 'NN1'), (',', 'PUN'), ('sit', 'VVD'), ('silent', 'AJ0'), ('and', 'CJC'), ('impassive', 'AJ0'), ('for', 'PRP'), ('some', 'DT0'), ('moment', 'NN2'), (',', 'PUN'), ('then', 'AV0'), ('blow', 'VVD'), ('the', 'AT0'), ('smoke', 'NN1'), ('out', 'AVP'), ('of', 'PRF'), ('he', 'DPS'), ('nose', 'NN1'), ('in', 'PRP'), ('two', 'CRD'), ('impassive', 'AJ0'), ('grey', 'AJ0'), ('plume', 'NN2'), ('.', 'PUN')]","[('morris', 'NP0'), ('say', 'VVD'), ('nothing', 'PNI'), ('.', 'PUN')]","[('‘', 'PUQ'), ('you', 'PNP'), ('can', 'VM0'), ('sit', 'VVI'), ('here', 'AV0'), ('for', 'PRP'), ('the', 'AT0'), ('moment', 'NN1'), (',', 'PUN'), ('’', 'PUQ'), ('say', 'VVD'), ('dyson', 'NP0'), (',', 'PUN'), ('open', 'VVG'), ('the', 'AT0'), ('mail', 'NN1'), ('from', 'PRP'), ('he', 'DPS'), ('in-tray', 'NN1'), (',', 'PUN'), ('‘', 'PUQ'), ('while', 'CJS'), ('we', 'PNP'), ('get', 'VVB'), ('this', 'DT0'), ('sort', 'VVD'), ('out', 'AVP'), ('.', 'PUN')]"
32,L,blow_smoke,3142,G/G1/G12,"[('morris', 'NP0'), ('blow', 'VVD'), ('smoke', 'VVB-NN1'), ('down', 'AVP-PRP'), ('he', 'DPS'), ('nose', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('what', 'DTQ'), ('be', 'VBZ'), ('this', 'DT0'), ('number', 'NN1'), ('of', 'PRF'), ('yours', 'PNP'), ('call', 'VVD'), ('?', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('ask', 'VVD'), ('.', 'PUN')]","[('‘', 'PUQ'), ('i', 'PNP'), ('can', 'VM0'), ('not', 'XX0'), ('stop', 'VVI'), ('crying', 'NN1-VVG'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('say', 'VVD'), ('.', 'PUN')]"
33,L,blow_smoke,504,G/G1/G12,"[('mrs.', 'NP0'), ('mounce', 'NP0'), ('blow', 'VVD'), ('out', 'AVP'), ('cigarette', 'NN1'), ('smoke', 'NN1-VVB'), ('provocatively', 'AV0'), (',', 'PUN'), ('narrow', 'VVG'), ('she', 'DPS'), ('eye', 'NN2'), ('against', 'PRP'), ('it', 'DPS'), ('sting', 'NN1'), ('.', 'PUN')]","[('bob', 'NP0'), ('make', 'VVD'), ('some', 'DT0'), ('small', 'AJ0'), (',', 'PUN'), ('noncommittal', 'NN1'), ('noise', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('and', 'CJC'), ('without', 'AV0'), (',', 'PUN'), ('i', 'PNP'), ('bet', 'VVB'), (',', 'PUN'), ('sweety', 'AJ0'), ('pie', 'NN1'), ('.', 'PUN')]"
34,L,blow_smoke,1376,G/G1/G15,"[('she', 'PNP'), ('draw', 'VVD'), ('the', 'AT0'), ('cigarette', 'NN1'), ('from', 'PRP'), ('she', 'DPS'), ('lip', 'NN2'), ('and', 'CJC'), ('blow', 'VVD'), ('out', 'AVP'), ('the', 'AT0'), ('smoke', 'NN1'), ('thoughtfully', 'AV0'), ('.', 'PUN')]","[('‘', 'PUQ'), ('you', 'PNP'), ('know', 'VVB'), ('you', 'DPS'), ('father', 'NN1'), ('almost', 'AV0'), ('go', 'VVD'), ('bankrupt', 'AJ0'), ('about', 'AV0'), ('a', 'AT0'), ('year', 'NN1'), ('ago', 'AV0'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('you', 'PNP'), ('be', 'VBB'), ('joke', 'VVG'), ('?', 'PUN'), ('’', 'PUQ')]"
35,L,blow_smoke,1128,G/G1/G1S,"[('this', 'DT0'), ('ritual', 'NN1'), ('have', 'VHG'), ('be', 'VBN'), ('accomplish', 'VVN'), (',', 'PUN'), ('he', 'PNP'), ('fall', 'VVD'), ('back', 'AVP'), ('against', 'PRP'), ('the', 'AT0'), ('grass', 'NN1'), ('and', 'CJC'), ('take', 'VVD'), ('cassie', 'NP0'), (""'s"", 'POS'), ('hand', 'NN1'), ('lightly', 'AV0'), ('in', 'PRP'), ('he', 'DPS'), ('own', 'DT0'), ('.', 'PUN')]","[('he', 'PNP'), ('tap', 'VVD'), ('the', 'AT0'), ('cigarette', 'NN1'), ('briskly', 'AV0'), ('against', 'PRP'), ('the', 'AT0'), ('packet', 'NN1'), (',', 'PUN'), ('place', 'VVN-VVD'), ('it', 'PNP'), ('negligently', 'AV0'), ('between', 'PRP'), ('he', 'DPS'), ('lip', 'NN2'), ('and', 'CJC'), ('light', 'VVD'), ('it', 'PNP'), ('.', 'PUN')]","[('softly', 'AV0'), (',', 'PUN'), ('he', 'PNP'), ('sigh', 'VVD'), (',', 'PUN'), ('draw', 'VVD'), ('in', 'AVP-PRP'), ('deeply', 'AV0'), ('on', 'PRP'), ('the', 'AT0'), ('cigarette', 'NN1'), (',', 'PUN'), ('blow', 'VVD'), ('the', 'AT0'), ('smoke', 'NN1'), ('languidly', 'AV0'), ('towards', 'PRP'), ('the', 'AT0'), ('leafy', 'AJ0'), ('canopy', 'NN1'), ('and', 'CJC'), ('say', 'VVD'), (':', 'PUN')]"
36,L,blow_smoke,2318,G/G1/G1W,"[('the', 'AT0'), ('tv', 'NN1'), ('presenter', 'NN1'), ('suck', 'VVD-VVN'), ('extravagantly', 'AV0'), ('on', 'PRP'), ('she', 'DPS'), ('cigarette', 'NN1'), ('and', 'CJC'), ('blow', 'VVD'), ('out', 'AVP'), ('the', 'AT0'), ('smoke', 'NN1'), ('over', 'PRP-AVP'), ('she', 'DPS'), ('left', 'AJ0'), ('shoulder', 'NN1'), ('.', 'PUN')]","[('anything', 'PNI'), ('that', 'CJT'), ('have', 'VHZ'), ('come', 'VVN'), ('back', 'AVP'), ('to', 'TO0'), ('mind', 'VVI'), ('?', 'PUN'), ('’', 'PUQ')]","[('she', 'DPS'), ('eyelash', 'NN2'), (',', 'PUN'), ('clog', 'VVN-VVD'), ('with', 'PRP'), ('thick', 'AJ0'), ('make-up', 'NN1'), (',', 'PUN'), ('flicker', 'VVD'), ('together', 'AV0'), ('.', 'PUN')]"
37,L,blow_smoke,2415,G/G1/G1W,"[('jane', 'NP0'), ('pargeter', 'NP0'), ('inhale', 'VVD'), ('and', 'CJC'), ('blow', 'VVD'), ('the', 'AT0'), ('smoke', 'NN1-VVB'), ('out', 'AVP'), ('with', 'PRP'), ('a', 'AT0'), ('pout', 'NN1'), ('of', 'PRF'), ('self-righteousness', 'NN1-AJ0'), (',', 'PUN'), ('remind', 'VVG'), ('dexter', 'NP0'), ('of', 'PRF'), ('a', 'AT0'), ('spoilt', 'AJ0'), ('and', 'CJC'), ('naughty', 'AJ0'), ('child', 'NN1'), ('.', 'PUN')]","[('but', 'CJC'), ('he', 'PNP'), ('have', 'VHD'), ('to', 'TO0'), ('find', 'VVI'), ('out', 'AVP'), ('at', 'PRP'), ('some', 'DT0'), ('stage', 'NN1'), (',', 'PUN'), ('do', 'VDD'), ('not', 'XX0'), ('he', 'PNP'), ('?', 'PUN'), ('’', 'PUQ')]","[('she', 'PNP'), ('shrug', 'VVD'), ('.', 'PUN')]"
38,L,blow_smoke,135,G/G3/G3S,"[('hold', 'VVG'), ('the', 'AT0'), ('cow', 'NN1'), (""'s"", 'POS'), ('tail', 'NN1'), ('he', 'PNP'), ('lean', 'VVD'), ('on', 'PRP'), ('the', 'AT0'), ('hairy', 'AJ0'), ('back', 'NN1'), ('and', 'CJC'), (',', 'PUN'), ('empty-eyed', 'AJ0'), (',', 'PUN'), ('blow', 'VVD'), ('smoke', 'NN1-VVB'), ('from', 'PRP'), ('the', 'AT0'), ('pipe', 'NN1'), ('which', 'DTQ'), ('like', 'VVB'), ('most', 'DT0'), ('farmer', 'NN2'), ('at', 'PRP'), ('a', 'AT0'), ('cleansing', 'NN1'), ('he', 'PNP'), ('have', 'VHD'), ('prudently', 'AV0'), ('light', 'VVN'), ('at', 'PRP'), ('the', 'AT0'), ('outset', 'NN1'), ('and', 'CJC'), ('of', 'PRF'), ('course', 'NN1'), (',', 'PUN'), ('since', 'CJS'), ('the', 'AT0'), ('going', 'NN1'), ('be', 'VBD'), ('heavy', 'AJ0'), (',', 'PUN'), ('it', 'PNP'), ('just', 'AV0'), ('would', 'VM0'), ('happen', 'VVI'), ('that', 'CJT'), ('the', 'AT0'), ('job', 'NN1'), ('take', 'VVD'), ('much', 'AV0'), ('longer', 'AV0'), ('than', 'CJS'), ('usual', 'AJ0'), ('.', 'PUN')]","[('but', 'CJC'), ('this', 'DT0'), ('time', 'NN1'), ('it', 'PNP'), ('be', 'VBD'), ('hard', 'AJ0'), ('word', 'NN1-VVB'), ('mr', 'NP0'), ('dakin', 'NP0'), ('respond', 'VVD'), ('to', 'PRP'), ('i', 'DPS'), ('sally', 'NN2'), ('on', 'PRP'), ('the', 'AT0'), ('weather', 'NN1'), (',', 'PUN'), ('cricket', 'NN1'), ('and', 'CJC'), ('the', 'AT0'), ('price', 'NN1'), ('of', 'PRF'), ('milk', 'NN1'), ('with', 'PRP'), ('a', 'AT0'), ('series', 'NN0'), ('of', 'PRF'), ('grunt', 'NN2'), ('.', 'PUN')]","[('sometimes', 'AV0'), ('a', 'AT0'), ('placenta', 'NN1'), ('simply', 'AV0'), ('lift', 'VVN-VVD'), ('out', 'AVP'), ('but', 'CJC'), ('i', 'PNP'), ('have', 'VHD'), ('this', 'DT0'), ('one', 'PNI'), ('away', 'AV0'), ('from', 'PRP'), ('the', 'AT0'), ('cotyledon', 'NN2'), ('one', 'CRD'), ('by', 'PRP'), ('one', 'CRD'), (',', 'PUN'), ('return', 'VVG'), ('every', 'AT0'), ('few', 'DT0'), ('minute', 'NN2'), ('to', 'PRP'), ('the', 'AT0'), ('hot', 'AJ0'), ('water', 'NN1'), ('and', 'CJC'), ('antiseptic', 'AJ0'), ('to', 'TO0'), ('re-soap', 'VVI'), ('i', 'DPS'), ('aching', 'AJ0'), ('arm', 'NN2'), ('.', 'PUN')]"
39,L,blow_smoke,2157,G/G3/G3S,"[('that', 'DT0'), ('snow', 'NN1'), (""'s"", 'POS'), ('three', 'CRD'), ('foot', 'NN2'), ('deep', 'AJ0'), ('!', 'PUN'), ('""', 'PUQ')]","[('""', 'PUQ'), ('we', 'PNP'), ('will', 'VM0'), ('never', 'AV0'), ('get', 'VVI'), ('up', 'AVP'), ('there', 'AV0'), ('!', 'PUN')]","[('he', 'PNP'), ('blow', 'VVD'), ('smoke', 'NN1-VVB'), ('pleasurably', 'AV0'), ('from', 'PRP'), ('he', 'DPS'), ('nostril', 'NN2'), ('.', 'PUN')]"
40,L,blow_smoke,3250,G/GV/GV8,"[('he', 'PNP'), ('light', 'VVD'), ('one', 'CRD'), ('of', 'PRF'), ('the', 'AT0'), ('cigar', 'NN2'), ('which', 'DTQ'), ('he', 'PNP'), ('smoke', 'VVD'), ('nonstop', 'AJ0-AV0'), ('and', 'CJC'), ('blow', 'VVD'), ('rich', 'AJ0'), ('smoke', 'NN1-VVB'), ('upwards', 'AV0'), ('.', 'PUN')]","[('‘', 'PUQ'), ('extraordinary', 'AJ0'), ('people', 'NN0'), (',', 'PUN'), ('the', 'AT0'), ('aussie', 'NN2'), (',', 'PUN'), ('’', 'PUQ'), ('james', 'NP0'), ('say', 'VVD'), ('.', 'PUN')]","[('the', 'AT0'), ('habit', 'NN1'), ('have', 'VHD'), ('give', 'VVN'), ('he', 'DPS'), ('room', 'NN1'), ('—', 'PUN'), ('it', 'PNP'), ('be', 'VBD'), ('hardly', 'AV0'), ('an', 'AT0'), ('office', 'NN1'), (',', 'PUN'), ('pack', 'VVN-VVD'), ('as', 'CJS'), ('it', 'PNP'), ('be', 'VBD'), ('with', 'PRP'), ('artefact', 'NN2'), ('from', 'PRP'), ('all', 'AV0'), ('over', 'PRP'), ('the', 'AT0'), ('world', 'NN1'), ('—', 'PUN'), ('a', 'AT0'), ('curious', 'AJ0'), ('olfactory', 'AJ0'), ('patina', 'NN1'), (',', 'PUN'), ('as', 'CJS'), ('though', 'CJS'), ('the', 'AT0'), ('whole', 'AJ0'), ('place', 'NN1'), ('have', 'VHD'), ('be', 'VBN'), ('dip', 'VVN'), ('in', 'PRP'), ('aromatic', 'AJ0'), ('tobacco', 'NN1'), ('and', 'CJC'), ('then', 'AV0'), ('hang', 'VVD'), ('out', 'AVP'), ('to', 'TO0'), ('dry', 'VVI'), ('.', 'PUN')]"
41,L,blow_smoke,193,H/HG/HGF,"[('she', 'PNP'), ('blow', 'VVD'), ('smoke', 'NN1-VVB'), ('serenely', 'AV0'), ('as', 'CJS'), ('he', 'PNP'), ('flick', 'VVD'), ('it', 'PNP'), ('at', 'PRP'), ('the', 'AT0'), ('wall', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('scrape', 'VVD'), ('a', 'AT0'), ('little', 'AJ0'), ('honey', 'NN1'), ('into', 'PRP'), ('he', 'DPS'), ('spoon', 'NN1'), ('and', 'CJC'), ('look', 'VVD'), ('at', 'PRP'), ('she', 'PNP'), ('.', 'PUN')]","[('and', 'CJC'), ('at', 'PRP'), ('the', 'AT0'), ('floor', 'NN1'), ('.', 'PUN')]"
42,L,blow_smoke,682,H/HG/HGL,"[('when', 'CJS'), ('i', 'PNP'), ('can', 'VM0'), ('not', 'XX0'), ('hold', 'VVI'), ('it', 'PNP'), ('any', 'AV0'), ('longer', 'AV0'), (',', 'PUN'), ('i', 'PNP'), ('blow', 'VVB'), ('the', 'AT0'), ('smoke', 'NN1'), ('into', 'PRP'), ('he', 'DPS'), ('mouth', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('watch', 'VVZ'), ('as', 'CJS'), ('i', 'PNP'), ('hold', 'VVB'), ('it', 'PNP'), ('in', 'AVP'), ('.', 'PUN')]","[('we', 'PNP'), ('stay', 'VVB'), ('kiss', 'VVG-NN1'), ('for', 'PRP'), ('a', 'AT0'), ('bit', 'NN1'), ('.', 'PUN')]"
43,L,blow_smoke,696,H/HG/HGL,"[('he', 'PNP'), ('give', 'VVZ'), ('i', 'PNP'), ('another', 'DT0'), ('burn', 'NN1'), ('and', 'CJC'), ('he', 'PNP'), ('have', 'VHZ'), ('one', 'PNI-CRD'), ('for', 'PRP'), ('himself', 'PNX'), (',', 'PUN'), ('blow', 'VVG'), ('the', 'AT0'), ('smoke', 'NN1-VVB'), ('back', 'AVP'), ('into', 'PRP'), ('i', 'DPS'), ('mouth', 'NN1'), ('afterwards', 'AV0'), ('.', 'PUN')]","[('‘', 'PUQ'), ('do', 'VDB'), ('not', 'XX0'), ('be', 'VBI'), ('sad', 'AJ0'), (',', 'PUN'), ('’', 'PUQ'), ('i', 'PNP'), ('say', 'VVB'), (',', 'PUN'), ('‘', 'PUQ'), ('everything', 'PNI'), ('be', 'VBZ'), ('all', 'AV0'), ('right', 'AV0'), ('now', 'AV0'), ('.', 'PUN'), ('’', 'PUQ')]","[('i', 'PNP'), ('flash', 'VVB'), ('on', 'PRP-AVP'), ('something', 'PNI'), ('but', 'CJC'), ('i', 'PNP'), ('can', 'VM0'), ('not', 'XX0'), ('think', 'VVI'), ('what', 'DTQ'), ('it', 'PNP'), ('be', 'VBZ'), (';', 'PUN'), ('something', 'PNI'), ('empty', 'AJ0'), (',', 'PUN'), ('something', 'PNI'), ('white', 'AJ0'), ('.', 'PUN')]"
44,L,blow_smoke,769,H/HG/HGL,"[('and', 'CJC'), ('he', 'PNP'), ('blow', 'VVZ'), ('the', 'AT0'), ('smoke', 'NN1-VVB'), ('back', 'AVP'), ('into', 'PRP'), ('i', 'DPS'), ('mouth', 'NN1'), ('.', 'PUN')]","[('take', 'VVG'), ('the', 'AT0'), ('same', 'DT0'), ('precaution', 'NN1'), (',', 'PUN'), ('he', 'PNP'), ('melt', 'VVZ'), ('it', 'PNP'), ('quickly', 'AV0'), ('and', 'CJC'), ('carefully', 'AV0'), (',', 'PUN'), ('acutely', 'AV0'), ('aware', 'AJ0'), ('of', 'PRF'), ('rare', 'AJ0'), ('summer', 'NN1'), ('breeze', 'NN2'), ('or', 'CJC'), ('the', 'AT0'), ('compulsion', 'NN1'), ('to', 'TO0'), ('sneeze', 'VVI'), ('.', 'PUN')]","[('i', 'PNP'), ('take', 'VVB'), ('the', 'AT0'), ('tube', 'NN1'), ('in', 'PRP'), ('i', 'DPS'), ('hand', 'NN1'), ('while', 'CJS'), ('he', 'PNP'), ('light', 'VVZ'), ('the', 'AT0'), ('foil', 'NN1'), ('from', 'PRP'), ('underneath', 'AV0'), ('.', 'PUN')]"
