,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
22,L,blow_smoke,1327,E/EF/EF8,"[('‘', 'PUQ'), ('She', 'PRON'), ('comes', 'VERB'), ('whistling', 'VERB'), ('out', 'ADV'), ('of', 'PREP'), ('the', 'ART'), ('dark', 'SUBST'), ('when', 'ADV'), ('folks', 'SUBST'), ('is', 'VERB'), ('in', 'PREP'), ('their', 'PRON'), ('beds', 'SUBST'), ('and', 'CONJ'), ('the', 'ART'), ('most', 'ADV'), ('they', 'PRON'), (""'ll"", 'VERB'), ('see', 'VERB'), ('of', 'PREP'), ('her', 'PRON'), ('is', 'VERB'), ('her', 'PRON'), ('green', 'ADJ'), ('eyes', 'SUBST'), ('and', 'CONJ'), ('the', 'ART'), ('red', 'ADJ'), ('fires', 'SUBST'), ('blowing', 'VERB'), ('up', 'ADV'), ('her', 'PRON'), ('smoke', 'SUBST'), ('.', 'PUN'), ('’', 'PUQ')]","[('For', 'PREP'), ('instance', 'SUBST'), (',', 'PUN'), ('in', 'PREP'), ('Helen', 'SUBST'), ('Cresswell', 'SUBST'), (""'s"", 'UNC'), ('The', 'ART'), ('Night', 'SUBST'), ('Watchmen', 'SUBST'), (',', 'PUN'), ('Henry', 'SUBST'), ('is', 'VERB'), ('listening', 'VERB'), ('to', 'PREP'), ('Caleb', 'SUBST'), (""'s"", 'UNC'), ('description', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('mysterious', 'ADJ'), ('train', 'SUBST'), (':', 'PUN')]","[('‘', 'PUQ'), ('Fires', 'SUBST'), ('!', 'PUN'), ('’', 'PUQ'), ('cried', 'VERB'), ('Henry', 'SUBST'), ('.', 'PUN')]"
23,L,blow_smoke,1517,E/EV/EV1,"[('And', 'CONJ'), ('with', 'PREP'), ('petulant', 'ADJ'), ('little', 'ADJ'), ('movements', 'SUBST'), ('of', 'PREP'), ('her', 'PRON'), ('lips', 'SUBST'), ('and', 'CONJ'), ('eyes', 'SUBST'), (',', 'PUN'), ('she', 'PRON'), ('challenged', 'VERB'), ('them', 'PRON'), (';', 'PUN'), ('then', 'ADV'), ('reached', 'VERB'), ('for', 'PREP'), ('a', 'ART'), ('cigarette', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('lit', 'VERB'), ('it', 'PRON'), (',', 'PUN'), ('and', 'CONJ'), ('blew', 'VERB'), ('out', 'ADV'), ('thick', 'ADJ'), ('smoke', 'SUBST'), ('in', 'PREP'), ('irritation', 'SUBST'), ('.', 'PUN')]","[('""', 'PUQ'), ('I', 'PRON'), (""'m"", 'VERB'), ('serious', 'ADJ'), ('about', 'PREP'), ('it', 'PRON'), (',', 'PUN'), ('if', 'CONJ'), ('no', 'ART'), ('one', 'PRON'), ('else', 'ADV'), ('is', 'VERB'), ('.', 'PUN'), ('""', 'PUQ')]","[('And', 'CONJ'), (',', 'PUN'), ('to', 'PREP'), ('support', 'VERB'), ('her', 'PRON'), (',', 'PUN'), ('came', 'VERB'), ('sounds', 'SUBST'), ('from', 'PREP'), ('the', 'ART'), ('hall', 'SUBST'), (':', 'PUN'), ('Mary', 'SUBST'), ('and', 'CONJ'), ('Reggie', 'SUBST'), ('who', 'PRON'), (',', 'PUN'), ('full', 'ADJ'), ('of', 'PREP'), ('talk', 'SUBST'), ('and', 'CONJ'), ('laughter', 'SUBST'), (',', 'PUN'), ('opened', 'VERB'), ('the', 'ART'), ('door', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('kitchen', 'SUBST'), ('and', 'CONJ'), ('were', 'VERB'), ('silent', 'ADJ'), ('.', 'PUN')]"
24,L,blow_smoke,1948,F/FA/FAB,"[('Kenneth', 'SUBST'), ('Caitlin', 'SUBST'), ('lit', 'VERB'), ('himself', 'PRON'), ('a', 'ART'), ('cigar', 'SUBST'), (',', 'PUN'), ('blowing', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('out', 'ADV'), ('in', 'PREP'), ('huge', 'ADJ'), ('puffs', 'SUBST'), ('that', 'CONJ'), ('swirled', 'VERB'), ('around', 'ADV'), ('his', 'PRON'), ('bald', 'ADJ'), ('head', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('So', 'ADV'), (',', 'PUN'), ('sir', 'SUBST'), (',', 'PUN'), ('what', 'PRON'), ('do', 'VERB'), ('you', 'PRON'), ('think', 'VERB'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('From', 'PREP'), ('what', 'PRON'), ('I', 'PRON'), ('can', 'VERB'), ('see', 'VERB'), (',', 'PUN'), ('Katie', 'SUBST'), (',', 'PUN'), ('this', 'ADJ'), ('man', 'SUBST'), ('is', 'VERB'), ('either', 'ADV'), ('very', 'ADV'), ('careful', 'ADJ'), ('or', 'CONJ'), ('has', 'VERB'), ('been', 'VERB'), ('very', 'ADV'), ('lucky', 'ADJ'), ('.', 'PUN')]"
25,L,blow_smoke,2085,F/FA/FAB,"[('He', 'PRON'), ('blew', 'VERB'), ('cigar', 'SUBST'), ('smoke', 'SUBST'), ('in', 'PREP'), ('her', 'PRON'), ('face', 'SUBST'), ('.', 'PUN')]","[('Caitlin', 'SUBST'), ('shrugged', 'VERB'), ('his', 'PRON'), ('shoulders', 'SUBST'), ('and', 'CONJ'), ('buttoned', 'VERB'), ('up', 'ADV'), ('his', 'PRON'), ('wrinkled', 'ADJ'), ('suit', 'SUBST'), ('jacket', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('No', 'INTERJ'), (',', 'PUN'), ('actually', 'ADV'), (',', 'PUN'), ('Katie', 'SUBST'), ('…', 'PUN')]"
26,L,blow_smoke,179,F/FA/FAP,"[('She', 'PRON'), ('inhaled', 'VERB'), ('deeply', 'ADV'), ('and', 'CONJ'), ('threw', 'VERB'), ('her', 'PRON'), ('head', 'SUBST'), ('back', 'ADV'), ('to', 'PREP'), ('blow', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('towards', 'PREP'), ('the', 'ART'), ('ceiling', 'SUBST'), ('.', 'PUN')]","[('I', 'PRON'), ('passed', 'VERB'), ('the', 'ART'), ('pack', 'SUBST'), ('and', 'CONJ'), ('she', 'PRON'), ('took', 'VERB'), ('a', 'ART'), ('small', 'ADJ'), ('gold', 'SUBST'), ('lighter', 'SUBST'), ('from', 'PREP'), ('her', 'PRON'), ('purse', 'SUBST'), ('.', 'PUN')]","[('There', 'PRON'), ('were', 'VERB'), ('fine', 'ADJ'), ('lines', 'SUBST'), ('around', 'PREP'), ('her', 'PRON'), ('eyes', 'SUBST'), ('.', 'PUN')]"
27,L,blow_smoke,939,F/FE/FEM,"[('The', 'ART'), ('guard', 'SUBST'), ('blew', 'VERB'), ('smoke', 'VERB'), ('out', 'ADV'), ('through', 'PREP'), ('the', 'ART'), ('doorway', 'SUBST'), ('.', 'PUN')]","[('Melinda', 'SUBST'), ('coughed', 'VERB'), ('meaningfully', 'ADV'), ('.', 'PUN')]","[('""', 'PUQ'), ('Maleesh', 'VERB'), (',', 'PUN'), ('""', 'PUQ'), ('he', 'PRON'), ('said', 'VERB'), ('.', 'PUN')]"
28,L,blow_smoke,1304,F/FR/FRS,"[('He', 'PRON'), ('blew', 'VERB'), ('Gitane', 'SUBST'), ('smoke', 'SUBST'), ('in', 'PREP'), ('his', 'PRON'), ('employer', 'SUBST'), (""'s"", 'UNC'), ('direction', 'SUBST'), ('.', 'PUN')]","[('Michael', 'SUBST'), ('ignored', 'VERB'), ('Stephen', 'SUBST'), (""'s"", 'UNC'), ('heavy', 'ADJ'), ('sarcasm', 'SUBST'), (',', 'PUN'), ('a', 'ART'), ('smug', 'ADJ'), ('expression', 'SUBST'), ('on', 'PREP'), ('his', 'PRON'), ('face', 'SUBST'), ('.', 'PUN')]","[('Stephen', 'SUBST'), ('coughed', 'VERB'), ('irritably', 'ADV'), ('and', 'CONJ'), ('wafted', 'VERB'), ('his', 'PRON'), ('hands', 'SUBST'), ('.', 'PUN')]"
29,L,blow_smoke,2448,F/FR/FRS,"[('He', 'PRON'), ('lit', 'VERB'), ('a', 'ART'), ('cigarette', 'SUBST'), ('and', 'CONJ'), ('blew', 'VERB'), ('smoke', 'SUBST'), ('in', 'PREP'), ('her', 'PRON'), ('direction', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('I', 'PRON'), ('think', 'VERB'), ('so', 'ADV'), ('too', 'ADV'), ('.', 'PUN'), ('’', 'PUQ')]","[('Her', 'PRON'), ('throat', 'SUBST'), ('dried', 'VERB'), ('.', 'PUN')]"
30,L,blow_smoke,1936,G/G0/G0P,"[('He', 'PRON'), ('lit', 'VERB'), ('one', 'PRON'), (',', 'PUN'), ('standing', 'VERB'), ('beside', 'PREP'), ('Donna', 'SUBST'), (',', 'PUN'), ('blowing', 'VERB'), ('smoke', 'SUBST'), ('out', 'ADV'), ('of', 'PREP'), ('the', 'ART'), ('window', 'SUBST'), ('.', 'PUN')]","[('He', 'PRON'), ('pushed', 'VERB'), ('her', 'PRON'), ('towards', 'PREP'), ('the', 'ART'), ('door', 'SUBST'), (',', 'PUN'), ('then', 'ADV'), ('reached', 'VERB'), ('into', 'PREP'), ('his', 'PRON'), ('coat', 'SUBST'), ('pocket', 'SUBST'), ('and', 'CONJ'), ('took', 'VERB'), ('out', 'ADV'), ('a', 'ART'), ('packet', 'SUBST'), ('of', 'PREP'), ('cigarettes', 'SUBST'), ('.', 'PUN')]","[('Cold', 'ADJ'), ('night', 'SUBST'), ('air', 'SUBST'), ('rushed', 'VERB'), ('in', 'ADV'), (',', 'PUN'), ('ruffling', 'VERB'), ('her', 'PRON'), ('hair', 'SUBST'), ('and', 'CONJ'), ('making', 'VERB'), ('her', 'PRON'), ('eyes', 'SUBST'), ('water', 'SUBST'), ('.', 'PUN')]"
31,L,blow_smoke,2799,G/G1/G12,"[('He', 'PRON'), ('put', 'VERB'), ('his', 'PRON'), ('cigarette', 'SUBST'), ('to', 'PREP'), ('his', 'PRON'), ('lips', 'SUBST'), (',', 'PUN'), ('drew', 'VERB'), ('in', 'PREP'), ('smoke', 'SUBST'), (',', 'PUN'), ('sat', 'VERB'), ('silent', 'ADJ'), ('and', 'CONJ'), ('impassive', 'ADJ'), ('for', 'PREP'), ('some', 'ADJ'), ('moments', 'SUBST'), (',', 'PUN'), ('then', 'ADV'), ('blew', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('out', 'ADV'), ('of', 'PREP'), ('his', 'PRON'), ('nose', 'SUBST'), ('in', 'PREP'), ('two', 'ADJ'), ('impassive', 'ADJ'), ('grey', 'ADJ'), ('plumes', 'SUBST'), ('.', 'PUN')]","[('Morris', 'SUBST'), ('said', 'VERB'), ('nothing', 'PRON'), ('.', 'PUN')]","[('‘', 'PUQ'), ('You', 'PRON'), ('can', 'VERB'), ('sit', 'VERB'), ('here', 'ADV'), ('for', 'PREP'), ('the', 'ART'), ('moment', 'SUBST'), (',', 'PUN'), ('’', 'PUQ'), ('said', 'VERB'), ('Dyson', 'SUBST'), (',', 'PUN'), ('opening', 'VERB'), ('the', 'ART'), ('mail', 'SUBST'), ('from', 'PREP'), ('his', 'PRON'), ('in-tray', 'SUBST'), (',', 'PUN'), ('‘', 'PUQ'), ('while', 'CONJ'), ('we', 'PRON'), ('get', 'VERB'), ('this', 'ADJ'), ('sorted', 'VERB'), ('out', 'ADV'), ('.', 'PUN')]"
32,L,blow_smoke,3142,G/G1/G12,"[('Morris', 'SUBST'), ('blew', 'VERB'), ('smoke', 'VERB'), ('down', 'ADV'), ('his', 'PRON'), ('nose', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('What', 'PRON'), (""'s"", 'VERB'), ('this', 'ADJ'), ('number', 'SUBST'), ('of', 'PREP'), ('yours', 'PRON'), ('called', 'VERB'), ('?', 'PUN'), ('’', 'PUQ'), ('he', 'PRON'), ('asked', 'VERB'), ('.', 'PUN')]","[('‘', 'PUQ'), ('I', 'PRON'), ('Ca', 'VERB'), (""n't"", 'ADV'), ('Stop', 'VERB'), ('Crying', 'SUBST'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PRON'), ('said', 'VERB'), ('.', 'PUN')]"
33,L,blow_smoke,504,G/G1/G12,"[('Mrs.', 'SUBST'), ('Mounce', 'SUBST'), ('blew', 'VERB'), ('out', 'ADV'), ('cigarette', 'SUBST'), ('smoke', 'SUBST'), ('provocatively', 'ADV'), (',', 'PUN'), ('narrowing', 'VERB'), ('her', 'PRON'), ('eyes', 'SUBST'), ('against', 'PREP'), ('its', 'PRON'), ('sting', 'SUBST'), ('.', 'PUN')]","[('Bob', 'SUBST'), ('made', 'VERB'), ('some', 'ADJ'), ('small', 'ADJ'), (',', 'PUN'), ('noncommittal', 'SUBST'), ('noise', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('And', 'CONJ'), ('without', 'ADV'), (',', 'PUN'), ('I', 'PRON'), ('bet', 'VERB'), (',', 'PUN'), ('sweety', 'ADJ'), ('pie', 'SUBST'), ('.', 'PUN')]"
34,L,blow_smoke,1376,G/G1/G15,"[('She', 'PRON'), ('drew', 'VERB'), ('the', 'ART'), ('cigarette', 'SUBST'), ('from', 'PREP'), ('her', 'PRON'), ('lips', 'SUBST'), ('and', 'CONJ'), ('blew', 'VERB'), ('out', 'ADV'), ('the', 'ART'), ('smoke', 'SUBST'), ('thoughtfully', 'ADV'), ('.', 'PUN')]","[('‘', 'PUQ'), ('You', 'PRON'), ('know', 'VERB'), ('your', 'PRON'), ('father', 'SUBST'), ('almost', 'ADV'), ('went', 'VERB'), ('bankrupt', 'ADJ'), ('about', 'ADV'), ('a', 'ART'), ('year', 'SUBST'), ('ago', 'ADV'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('You', 'PRON'), (""'re"", 'VERB'), ('joking', 'VERB'), ('?', 'PUN'), ('’', 'PUQ')]"
35,L,blow_smoke,1128,G/G1/G1S,"[('This', 'ADJ'), ('ritual', 'SUBST'), ('having', 'VERB'), ('been', 'VERB'), ('accomplished', 'VERB'), (',', 'PUN'), ('he', 'PRON'), ('fell', 'VERB'), ('back', 'ADV'), ('against', 'PREP'), ('the', 'ART'), ('grass', 'SUBST'), ('and', 'CONJ'), ('took', 'VERB'), ('Cassie', 'SUBST'), (""'s"", 'UNC'), ('hand', 'SUBST'), ('lightly', 'ADV'), ('in', 'PREP'), ('his', 'PRON'), ('own', 'ADJ'), ('.', 'PUN')]","[('He', 'PRON'), ('tapped', 'VERB'), ('the', 'ART'), ('cigarette', 'SUBST'), ('briskly', 'ADV'), ('against', 'PREP'), ('the', 'ART'), ('packet', 'SUBST'), (',', 'PUN'), ('placed', 'VERB'), ('it', 'PRON'), ('negligently', 'ADV'), ('between', 'PREP'), ('his', 'PRON'), ('lips', 'SUBST'), ('and', 'CONJ'), ('lit', 'VERB'), ('it', 'PRON'), ('.', 'PUN')]","[('Softly', 'ADV'), (',', 'PUN'), ('he', 'PRON'), ('sighed', 'VERB'), (',', 'PUN'), ('drew', 'VERB'), ('in', 'ADV'), ('deeply', 'ADV'), ('on', 'PREP'), ('the', 'ART'), ('cigarette', 'SUBST'), (',', 'PUN'), ('blew', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('languidly', 'ADV'), ('towards', 'PREP'), ('the', 'ART'), ('leafy', 'ADJ'), ('canopy', 'SUBST'), ('and', 'CONJ'), ('said', 'VERB'), (':', 'PUN')]"
36,L,blow_smoke,2318,G/G1/G1W,"[('The', 'ART'), ('TV', 'SUBST'), ('presenter', 'SUBST'), ('sucked', 'VERB'), ('extravagantly', 'ADV'), ('on', 'PREP'), ('her', 'PRON'), ('cigarette', 'SUBST'), ('and', 'CONJ'), ('blew', 'VERB'), ('out', 'ADV'), ('the', 'ART'), ('smoke', 'SUBST'), ('over', 'PREP'), ('her', 'PRON'), ('left', 'ADJ'), ('shoulder', 'SUBST'), ('.', 'PUN')]","[('Anything', 'PRON'), ('that', 'CONJ'), (""'s"", 'VERB'), ('come', 'VERB'), ('back', 'ADV'), ('to', 'PREP'), ('mind', 'VERB'), ('?', 'PUN'), ('’', 'PUQ')]","[('Her', 'PRON'), ('eyelashes', 'SUBST'), (',', 'PUN'), ('clogged', 'VERB'), ('with', 'PREP'), ('thick', 'ADJ'), ('make-up', 'SUBST'), (',', 'PUN'), ('flickered', 'VERB'), ('together', 'ADV'), ('.', 'PUN')]"
37,L,blow_smoke,2415,G/G1/G1W,"[('Jane', 'SUBST'), ('Pargeter', 'SUBST'), ('inhaled', 'VERB'), ('and', 'CONJ'), ('blew', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('out', 'ADV'), ('with', 'PREP'), ('a', 'ART'), ('pout', 'SUBST'), ('of', 'PREP'), ('self-righteousness', 'SUBST'), (',', 'PUN'), ('reminding', 'VERB'), ('Dexter', 'SUBST'), ('of', 'PREP'), ('a', 'ART'), ('spoilt', 'ADJ'), ('and', 'CONJ'), ('naughty', 'ADJ'), ('child', 'SUBST'), ('.', 'PUN')]","[('But', 'CONJ'), ('he', 'PRON'), ('had', 'VERB'), ('to', 'PREP'), ('find', 'VERB'), ('out', 'ADV'), ('at', 'PREP'), ('some', 'ADJ'), ('stage', 'SUBST'), (',', 'PUN'), ('did', 'VERB'), (""n't"", 'ADV'), ('he', 'PRON'), ('?', 'PUN'), ('’', 'PUQ')]","[('She', 'PRON'), ('shrugged', 'VERB'), ('.', 'PUN')]"
38,L,blow_smoke,135,G/G3/G3S,"[('Holding', 'VERB'), ('the', 'ART'), ('cow', 'SUBST'), (""'s"", 'UNC'), ('tail', 'SUBST'), ('he', 'PRON'), ('leaned', 'VERB'), ('on', 'PREP'), ('the', 'ART'), ('hairy', 'ADJ'), ('back', 'SUBST'), ('and', 'CONJ'), (',', 'PUN'), ('empty-eyed', 'ADJ'), (',', 'PUN'), ('blew', 'VERB'), ('smoke', 'SUBST'), ('from', 'PREP'), ('the', 'ART'), ('pipe', 'SUBST'), ('which', 'PRON'), ('like', 'VERB'), ('most', 'ADJ'), ('farmers', 'SUBST'), ('at', 'PREP'), ('a', 'ART'), ('cleansing', 'SUBST'), ('he', 'PRON'), ('had', 'VERB'), ('prudently', 'ADV'), ('lit', 'VERB'), ('at', 'PREP'), ('the', 'ART'), ('outset', 'SUBST'), ('And', 'CONJ'), ('of', 'PREP'), ('course', 'SUBST'), (',', 'PUN'), ('since', 'CONJ'), ('the', 'ART'), ('going', 'SUBST'), ('was', 'VERB'), ('heavy', 'ADJ'), (',', 'PUN'), ('it', 'PRON'), ('just', 'ADV'), ('would', 'VERB'), ('happen', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('job', 'SUBST'), ('took', 'VERB'), ('much', 'ADV'), ('longer', 'ADV'), ('than', 'CONJ'), ('usual', 'ADJ'), ('.', 'PUN')]","[('But', 'CONJ'), ('this', 'ADJ'), ('time', 'SUBST'), ('it', 'PRON'), ('was', 'VERB'), ('hard', 'ADJ'), ('word', 'SUBST'), ('Mr', 'SUBST'), ('Dakin', 'SUBST'), ('responded', 'VERB'), ('to', 'PREP'), ('my', 'PRON'), ('sallies', 'SUBST'), ('on', 'PREP'), ('the', 'ART'), ('weather', 'SUBST'), (',', 'PUN'), ('cricket', 'SUBST'), ('and', 'CONJ'), ('the', 'ART'), ('price', 'SUBST'), ('of', 'PREP'), ('milk', 'SUBST'), ('with', 'PREP'), ('a', 'ART'), ('series', 'SUBST'), ('of', 'PREP'), ('grunts', 'SUBST'), ('.', 'PUN')]","[('Sometimes', 'ADV'), ('a', 'ART'), ('placenta', 'SUBST'), ('simply', 'ADV'), ('lifted', 'VERB'), ('out', 'ADV'), ('but', 'CONJ'), ('I', 'PRON'), ('had', 'VERB'), ('this', 'ADJ'), ('one', 'PRON'), ('away', 'ADV'), ('from', 'PREP'), ('the', 'ART'), ('cotyledons', 'SUBST'), ('one', 'ADJ'), ('by', 'PREP'), ('one', 'ADJ'), (',', 'PUN'), ('returning', 'VERB'), ('every', 'ART'), ('few', 'ADJ'), ('minutes', 'SUBST'), ('to', 'PREP'), ('the', 'ART'), ('hot', 'ADJ'), ('water', 'SUBST'), ('and', 'CONJ'), ('antiseptic', 'ADJ'), ('to', 'PREP'), ('re-soap', 'VERB'), ('my', 'PRON'), ('aching', 'ADJ'), ('arms', 'SUBST'), ('.', 'PUN')]"
39,L,blow_smoke,2157,G/G3/G3S,"[('That', 'ADJ'), ('snow', 'SUBST'), (""'s"", 'UNC'), ('three', 'ADJ'), ('feet', 'SUBST'), ('deep', 'ADJ'), ('!', 'PUN'), ('""', 'PUQ')]","[('""', 'PUQ'), ('We', 'PRON'), (""'ll"", 'VERB'), ('never', 'ADV'), ('get', 'VERB'), ('up', 'ADV'), ('there', 'ADV'), ('!', 'PUN')]","[('He', 'PRON'), ('blew', 'VERB'), ('smoke', 'SUBST'), ('pleasurably', 'ADV'), ('from', 'PREP'), ('his', 'PRON'), ('nostrils', 'SUBST'), ('.', 'PUN')]"
40,L,blow_smoke,3250,G/GV/GV8,"[('He', 'PRON'), ('lit', 'VERB'), ('one', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('cigars', 'SUBST'), ('which', 'PRON'), ('he', 'PRON'), ('smoked', 'VERB'), ('nonstop', 'ADJ'), ('and', 'CONJ'), ('blew', 'VERB'), ('rich', 'ADJ'), ('smoke', 'SUBST'), ('upwards', 'ADV'), ('.', 'PUN')]","[('‘', 'PUQ'), ('Extraordinary', 'ADJ'), ('people', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('Aussies', 'SUBST'), (',', 'PUN'), ('’', 'PUQ'), ('James', 'SUBST'), ('said', 'VERB'), ('.', 'PUN')]","[('The', 'ART'), ('habit', 'SUBST'), ('had', 'VERB'), ('given', 'VERB'), ('his', 'PRON'), ('room', 'SUBST'), ('—', 'PUN'), ('it', 'PRON'), ('was', 'VERB'), ('hardly', 'ADV'), ('an', 'ART'), ('office', 'SUBST'), (',', 'PUN'), ('packed', 'VERB'), ('as', 'CONJ'), ('it', 'PRON'), ('was', 'VERB'), ('with', 'PREP'), ('artefacts', 'SUBST'), ('from', 'PREP'), ('all', 'ADV'), ('over', 'PREP'), ('the', 'ART'), ('world', 'SUBST'), ('—', 'PUN'), ('a', 'ART'), ('curious', 'ADJ'), ('olfactory', 'ADJ'), ('patina', 'SUBST'), (',', 'PUN'), ('as', 'CONJ'), ('though', 'CONJ'), ('the', 'ART'), ('whole', 'ADJ'), ('place', 'SUBST'), ('had', 'VERB'), ('been', 'VERB'), ('dipped', 'VERB'), ('in', 'PREP'), ('aromatic', 'ADJ'), ('tobacco', 'SUBST'), ('and', 'CONJ'), ('then', 'ADV'), ('hung', 'VERB'), ('out', 'ADV'), ('to', 'PREP'), ('dry', 'VERB'), ('.', 'PUN')]"
41,L,blow_smoke,193,H/HG/HGF,"[('She', 'PRON'), ('blew', 'VERB'), ('smoke', 'SUBST'), ('serenely', 'ADV'), ('as', 'CONJ'), ('he', 'PRON'), ('flicked', 'VERB'), ('it', 'PRON'), ('at', 'PREP'), ('the', 'ART'), ('wall', 'SUBST'), ('.', 'PUN')]","[('He', 'PRON'), ('scraped', 'VERB'), ('a', 'ART'), ('little', 'ADJ'), ('honey', 'SUBST'), ('into', 'PREP'), ('his', 'PRON'), ('spoon', 'SUBST'), ('and', 'CONJ'), ('looked', 'VERB'), ('at', 'PREP'), ('her', 'PRON'), ('.', 'PUN')]","[('And', 'CONJ'), ('at', 'PREP'), ('the', 'ART'), ('floor', 'SUBST'), ('.', 'PUN')]"
42,L,blow_smoke,682,H/HG/HGL,"[('When', 'CONJ'), ('I', 'PRON'), ('can', 'VERB'), ('not', 'ADV'), ('hold', 'VERB'), ('it', 'PRON'), ('any', 'ADV'), ('longer', 'ADV'), (',', 'PUN'), ('I', 'PRON'), ('blow', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('into', 'PREP'), ('his', 'PRON'), ('mouth', 'SUBST'), ('.', 'PUN')]","[('He', 'PRON'), ('watches', 'VERB'), ('as', 'CONJ'), ('I', 'PRON'), ('hold', 'VERB'), ('it', 'PRON'), ('in', 'ADV'), ('.', 'PUN')]","[('We', 'PRON'), ('stay', 'VERB'), ('kissing', 'VERB'), ('for', 'PREP'), ('a', 'ART'), ('bit', 'SUBST'), ('.', 'PUN')]"
43,L,blow_smoke,696,H/HG/HGL,"[('He', 'PRON'), ('gives', 'VERB'), ('me', 'PRON'), ('another', 'ADJ'), ('burn', 'SUBST'), ('and', 'CONJ'), ('he', 'PRON'), ('has', 'VERB'), ('one', 'PRON'), ('for', 'PREP'), ('himself', 'PRON'), (',', 'PUN'), ('blowing', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('back', 'ADV'), ('into', 'PREP'), ('my', 'PRON'), ('mouth', 'SUBST'), ('afterwards', 'ADV'), ('.', 'PUN')]","[('‘', 'PUQ'), ('Do', 'VERB'), (""n't"", 'ADV'), ('be', 'VERB'), ('sad', 'ADJ'), (',', 'PUN'), ('’', 'PUQ'), ('I', 'PRON'), ('say', 'VERB'), (',', 'PUN'), ('‘', 'PUQ'), ('everything', 'PRON'), ('is', 'VERB'), ('all', 'ADV'), ('right', 'ADV'), ('now', 'ADV'), ('.', 'PUN'), ('’', 'PUQ')]","[('I', 'PRON'), ('flash', 'VERB'), ('on', 'PREP'), ('something', 'PRON'), ('but', 'CONJ'), ('I', 'PRON'), ('ca', 'VERB'), (""n't"", 'ADV'), ('think', 'VERB'), ('what', 'PRON'), ('it', 'PRON'), ('is', 'VERB'), (';', 'PUN'), ('something', 'PRON'), ('empty', 'ADJ'), (',', 'PUN'), ('something', 'PRON'), ('white', 'ADJ'), ('.', 'PUN')]"
44,L,blow_smoke,769,H/HG/HGL,"[('And', 'CONJ'), ('he', 'PRON'), ('blows', 'VERB'), ('the', 'ART'), ('smoke', 'SUBST'), ('back', 'ADV'), ('into', 'PREP'), ('my', 'PRON'), ('mouth', 'SUBST'), ('.', 'PUN')]","[('Taking', 'VERB'), ('the', 'ART'), ('same', 'ADJ'), ('precaution', 'SUBST'), (',', 'PUN'), ('he', 'PRON'), ('melts', 'VERB'), ('it', 'PRON'), ('quickly', 'ADV'), ('and', 'CONJ'), ('carefully', 'ADV'), (',', 'PUN'), ('acutely', 'ADV'), ('aware', 'ADJ'), ('of', 'PREP'), ('rare', 'ADJ'), ('summer', 'SUBST'), ('breezes', 'SUBST'), ('or', 'CONJ'), ('the', 'ART'), ('compulsion', 'SUBST'), ('to', 'PREP'), ('sneeze', 'VERB'), ('.', 'PUN')]","[('I', 'PRON'), ('take', 'VERB'), ('the', 'ART'), ('tube', 'SUBST'), ('in', 'PREP'), ('my', 'PRON'), ('hand', 'SUBST'), ('while', 'CONJ'), ('he', 'PRON'), ('lights', 'VERB'), ('the', 'ART'), ('foil', 'SUBST'), ('from', 'PREP'), ('underneath', 'ADV'), ('.', 'PUN')]"
